customer_id,first_name,last_name,email,city,state,country,region,acquisition_channel,first_order_date
1230,Ahmed,Kelly,ahmed.kelly1230@example.com,London,,UK,International,Direct,2024-02-29
1231,Betty,Rao,betty.rao1231@example.com,Denver,CO,USA,West,Paid Social,2024-09-18
1232,Ana,Tanaka,ana.tanaka1232@example.com,San Jose,CA,USA,West,Referral,2025-02-05
1233,William,Rodriguez,william.rodriguez1233@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-11-28
1234,Jennifer,Mehta,jennifer.mehta1234@example.com,Milwaukee,WI,USA,Midwest,Direct,2025-05-22
1235,Chen,Nair,chen.nair1235@example.com,Cleveland,OH,USA,Midwest,Email Marketing,2024-10-11
1236,Patricia,Lopez,patricia.lopez1236@example.com,Sacramento,CA,USA,West,Organic Search,2026-08-14
1237,William,Jackson,william.jackson1237@example.com,Milwaukee,WI,USA,Midwest,Paid Social,2026-08-11
1238,Vikram,Anderson,vikram.anderson1238@example.com,San Antonio,TX,USA,South,Organic Search,2025-01-07
1239,Betty,Patel,betty.patel1239@example.com,Charlotte,NC,USA,South,Direct,2024-05-27
1240,Vikram,Gonzalez,vikram.gonzalez1240@example.com,Manchester,,UK,International,Referral,2026-01-17
1241,Mary,Baker,mary.baker1241@example.com,Portland,OR,USA,West,Organic Search,2024-12-10
1242,Ahmed,Reddy,ahmed.reddy1242@example.com,London,,UK,International,Direct,2023-01-25
1243,Mia,Adams,mia.adams1243@example.com,Austin,TX,USA,South,Email Marketing,2024-04-11
1244,Anthony,Chen,anthony.chen1244@example.com,Seattle,WA,USA,West,Paid Social,2026-02-05
1245,Noah,Patel,noah.patel1245@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2024-01-20
1246,Omar,Wilson,omar.wilson1246@example.com,Sacramento,CA,USA,West,Paid Social,2026-02-17
1247,Sarah,Tanaka,sarah.tanaka1247@example.com,Dallas,TX,USA,South,Organic Search,2023-01-20
1248,Carlos,Patel,carlos.patel1248@example.com,Seattle,WA,USA,West,Paid Social,2025-04-06
1249,Logan,Martin,logan.martin1249@example.com,Atlanta,GA,USA,South,Direct,2026-03-08
1250,Sarah,Martinez,sarah.martinez1250@example.com,Miami,FL,USA,South,Paid Social,2026-05-19
1251,Fatima,Singh,fatima.singh1251@example.com,Indianapolis,IN,USA,Midwest,Referral,2023-05-11
1252,Matthew,Chen,matthew.chen1252@example.com,San Antonio,TX,USA,South,Organic Search,2025-07-13
1253,Sunita,Garcia,sunita.garcia1253@example.com,San Jose,CA,USA,West,Organic Search,2026-02-06
1254,Lucas,Johnson,lucas.johnson1254@example.com,Columbus,OH,USA,Midwest,Organic Search,2025-03-01
1255,Sandra,Jackson,sandra.jackson1255@example.com,Raleigh,NC,USA,South,Organic Search,2023-04-28
1256,Mary,Hernandez,mary.hernandez1256@example.com,Atlanta,GA,USA,South,Email Marketing,2025-04-21
1257,Joseph,Rodriguez,joseph.rodriguez1257@example.com,Salt Lake City,UT,USA,West,Paid Social,2023-05-21
1258,Anthony,Rodriguez,anthony.rodriguez1258@example.com,Indianapolis,IN,USA,Midwest,Organic Search,2025-08-30
1259,Amit,Kim,amit.kim1259@example.com,Charlotte,NC,USA,South,Paid Social,2025-07-28
1260,James,Martinez,james.martinez1260@example.com,Sacramento,CA,USA,West,Organic Search,2025-03-28
1261,Arjun,Zhang,arjun.zhang1261@example.com,Miami,FL,USA,South,Referral,2025-10-02
1262,Jennifer,Green,jennifer.green1262@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-07-23
1263,Sunita,Reddy,sunita.reddy1263@example.com,Sydney,NSW,Australia,International,Email Marketing,2023-12-25
1264,Daniel,Nguyen,daniel.nguyen1264@example.com,Pittsburgh,PA,USA,Northeast,Paid Social,2024-01-11
1265,Richard,Reddy,richard.reddy1265@example.com,Chicago,IL,USA,Midwest,Organic Search,2023-11-20
1266,Logan,Jackson,logan.jackson1266@example.com,Phoenix,AZ,USA,West,Direct,2024-03-20
1267,Sofia,Adams,sofia.adams1267@example.com,Toronto,ON,Canada,International,Organic Search,2025-01-25
1268,Susan,Li,susan.li1268@example.com,Atlanta,GA,USA,South,Paid Social,2023-12-04
1269,Ethan,Williams,ethan.williams1269@example.com,Kansas City,MO,USA,Midwest,Organic Search,2026-08-01
1270,Noah,Singh,noah.singh1270@example.com,Miami,FL,USA,South,Direct,2024-02-03
1271,Mary,Taylor,mary.taylor1271@example.com,San Diego,CA,USA,West,Direct,2023-10-07
1272,Noah,Wang,noah.wang1272@example.com,Kansas City,MO,USA,Midwest,Organic Search,2026-01-28
1273,Olivia,Rodriguez,olivia.rodriguez1273@example.com,Las Vegas,NV,USA,West,Email Marketing,2023-11-27
1274,Robert,Park,robert.park1274@example.com,San Antonio,TX,USA,South,Organic Search,2023-09-12
1275,Fatima,Hernandez,fatima.hernandez1275@example.com,Phoenix,AZ,USA,West,Direct,2023-01-23
1276,Karen,Rao,karen.rao1276@example.com,Minneapolis,MN,USA,Midwest,Organic Search,2023-03-12
1277,Logan,Wilson,logan.wilson1277@example.com,Sacramento,CA,USA,West,Direct,2026-07-24
1278,Susan,Singh,susan.singh1278@example.com,Portland,OR,USA,West,Paid Social,2026-05-10
1279,Ana,Baker,ana.baker1279@example.com,Charlotte,NC,USA,South,Referral,2025-02-06
1280,Betty,Garcia,betty.garcia1280@example.com,Los Angeles,CA,USA,West,Paid Social,2023-01-30
1281,Matthew,Torres,matthew.torres1281@example.com,Phoenix,AZ,USA,West,Organic Search,2023-07-17
1282,Nancy,Flores,nancy.flores1282@example.com,San Jose,CA,USA,West,Organic Search,2025-11-15
1283,Mei,Sharma,mei.sharma1283@example.com,Toronto,ON,Canada,International,Direct,2026-07-03
1284,Harper,Reddy,harper.reddy1284@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2024-03-13
1285,Mei,Lopez,mei.lopez1285@example.com,New York,NY,USA,Northeast,Paid Social,2024-10-09
1286,Margaret,Mehta,margaret.mehta1286@example.com,Seattle,WA,USA,West,Organic Search,2024-07-24
1287,Jose,Williams,jose.williams1287@example.com,Phoenix,AZ,USA,West,Email Marketing,2025-04-21
1288,Isabella,Miller,isabella.miller1288@example.com,Salt Lake City,UT,USA,West,Email Marketing,2026-03-11
1289,Richard,Park,richard.park1289@example.com,Atlanta,GA,USA,South,Referral,2025-03-06
1290,Sarah,Patel,sarah.patel1290@example.com,Columbus,OH,USA,Midwest,Direct,2024-10-13
1291,Sophia,Jones,sophia.jones1291@example.com,Miami,FL,USA,South,Organic Search,2026-04-13
1292,Mia,Kelly,mia.kelly1292@example.com,Seattle,WA,USA,West,Paid Social,2023-01-28
1293,Jessica,Martin,jessica.martin1293@example.com,Denver,CO,USA,West,Direct,2024-05-13
1294,Linda,Rodriguez,linda.rodriguez1294@example.com,Cleveland,OH,USA,Midwest,Paid Social,2024-02-18
1295,Anthony,Wright,anthony.wright1295@example.com,Chicago,IL,USA,Midwest,Organic Search,2026-05-09
1296,Olivia,Green,olivia.green1296@example.com,Miami,FL,USA,South,Organic Search,2024-10-12
1297,Jennifer,Zhang,jennifer.zhang1297@example.com,St. Louis,MO,USA,Midwest,Direct,2024-08-13
1298,Sandra,Flores,sandra.flores1298@example.com,Miami,FL,USA,South,Paid Social,2024-02-26
1299,Arjun,Torres,arjun.torres1299@example.com,Seattle,WA,USA,West,Direct,2025-02-20
1300,Lisa,Rao,lisa.rao1300@example.com,Melbourne,VIC,Australia,International,Organic Search,2025-10-03
1301,Matthew,Brown,matthew.brown1301@example.com,Melbourne,VIC,Australia,International,Referral,2024-02-23
1302,Daniel,Kim,daniel.kim1302@example.com,Toronto,ON,Canada,International,Email Marketing,2024-02-23
1303,William,Iyer,william.iyer1303@example.com,Kansas City,MO,USA,Midwest,Organic Search,2024-02-09
1304,Daniel,Park,daniel.park1304@example.com,Denver,CO,USA,West,Organic Search,2026-03-26
1305,Betty,Moore,betty.moore1305@example.com,Las Vegas,NV,USA,West,Organic Search,2025-01-06
1306,Nancy,Chen,nancy.chen1306@example.com,Sacramento,CA,USA,West,Paid Social,2026-06-02
1307,Karen,Chen,karen.chen1307@example.com,Los Angeles,CA,USA,West,Direct,2025-05-25
1308,Sunita,Park,sunita.park1308@example.com,Salt Lake City,UT,USA,West,Organic Search,2023-12-26
1309,Noah,Martin,noah.martin1309@example.com,Kansas City,MO,USA,Midwest,Organic Search,2026-02-25
1310,Elizabeth,Patel,elizabeth.patel1310@example.com,Dallas,TX,USA,South,Direct,2024-02-05
1311,Matthew,Smith,matthew.smith1311@example.com,New York,NY,USA,Northeast,Email Marketing,2025-02-05
1312,Omar,Reddy,omar.reddy1312@example.com,Cleveland,OH,USA,Midwest,Paid Social,2024-09-22
1313,Elizabeth,Nair,elizabeth.nair1313@example.com,Chicago,IL,USA,Midwest,Referral,2023-09-12
1314,Christopher,Gonzalez,christopher.gonzalez1314@example.com,Pittsburgh,PA,USA,Northeast,Referral,2024-12-14
1315,Lucas,Kelly,lucas.kelly1315@example.com,Cleveland,OH,USA,Midwest,Direct,2026-08-26
1316,Elena,Green,elena.green1316@example.com,Denver,CO,USA,West,Organic Search,2023-03-12
1317,Maria,Kelly,maria.kelly1317@example.com,Los Angeles,CA,USA,West,Direct,2026-08-14
1318,Emma,Torres,emma.torres1318@example.com,Austin,TX,USA,South,Organic Search,2026-05-18
1319,Christopher,Smith,christopher.smith1319@example.com,San Diego,CA,USA,West,Direct,2026-08-12
1320,Luis,Reddy,luis.reddy1320@example.com,London,,UK,International,Referral,2023-06-14
1321,Matthew,Iyer,matthew.iyer1321@example.com,San Jose,CA,USA,West,Email Marketing,2024-06-01
1322,Ethan,Liu,ethan.liu1322@example.com,Tampa,FL,USA,South,Direct,2025-04-22
1323,Barbara,Miller,barbara.miller1323@example.com,Melbourne,VIC,Australia,International,Paid Social,2024-12-06
1324,Kavita,Green,kavita.green1324@example.com,Indianapolis,IN,USA,Midwest,Referral,2025-03-26
1325,James,Hernandez,james.hernandez1325@example.com,Baltimore,MD,USA,Northeast,Organic Search,2023-05-24
1326,Omar,Zhang,omar.zhang1326@example.com,St. Louis,MO,USA,Midwest,Direct,2025-06-01
1327,Jose,Lopez,jose.lopez1327@example.com,Dallas,TX,USA,South,Organic Search,2024-01-08
1328,Joseph,Rao,joseph.rao1328@example.com,Vancouver,BC,Canada,International,Email Marketing,2024-01-16
1329,Lisa,Adams,lisa.adams1329@example.com,Charlotte,NC,USA,South,Organic Search,2025-04-17
1330,Susan,Kelly,susan.kelly1330@example.com,San Jose,CA,USA,West,Organic Search,2023-06-25
1331,Vikram,Jones,vikram.jones1331@example.com,Miami,FL,USA,South,Organic Search,2024-04-25
1332,Richard,Smith,richard.smith1332@example.com,Houston,TX,USA,South,Organic Search,2023-01-15
1333,Jennifer,Miller,jennifer.miller1333@example.com,Indianapolis,IN,USA,Midwest,Paid Social,2023-01-15
1334,Mason,Adams,mason.adams1334@example.com,Nashville,TN,USA,South,Referral,2025-08-27
1335,Elena,Patel,elena.patel1335@example.com,Cleveland,OH,USA,Midwest,Direct,2024-12-03
1336,Priya,Kumar,priya.kumar1336@example.com,Orlando,FL,USA,South,Paid Social,2023-04-28
1337,Jin,Miller,jin.miller1337@example.com,New York,NY,USA,Northeast,Paid Social,2025-04-02
1338,Sarah,Johnson,sarah.johnson1338@example.com,Manchester,,UK,International,Organic Search,2025-12-22
1339,Arjun,Kumar,arjun.kumar1339@example.com,Sacramento,CA,USA,West,Direct,2025-08-31
1340,Matthew,Smith,matthew.smith1340@example.com,Melbourne,VIC,Australia,International,Referral,2024-10-21
1341,Maria,Williams,maria.williams1341@example.com,Atlanta,GA,USA,South,Direct,2024-04-23
1342,Ahmed,Green,ahmed.green1342@example.com,Sydney,NSW,Australia,International,Email Marketing,2024-12-14
1343,Aiden,Scott,aiden.scott1343@example.com,San Antonio,TX,USA,South,Direct,2024-08-24
1344,Charles,Zhang,charles.zhang1344@example.com,Vancouver,BC,Canada,International,Email Marketing,2025-10-30
1345,Isabella,Garcia,isabella.garcia1345@example.com,Portland,OR,USA,West,Email Marketing,2026-01-28
1346,Noah,Hernandez,noah.hernandez1346@example.com,Sacramento,CA,USA,West,Referral,2025-09-14
1347,Priya,Thomas,priya.thomas1347@example.com,Indianapolis,IN,USA,Midwest,Organic Search,2023-07-03
1348,Patricia,Hernandez,patricia.hernandez1348@example.com,Atlanta,GA,USA,South,Email Marketing,2024-07-28
1349,Ananya,Scott,ananya.scott1349@example.com,Las Vegas,NV,USA,West,Referral,2023-09-10
1350,Logan,Kelly,logan.kelly1350@example.com,Baltimore,MD,USA,Northeast,Organic Search,2024-11-12
1351,David,Wright,david.wright1351@example.com,Miami,FL,USA,South,Paid Social,2025-02-20
1352,Chen,Anderson,chen.anderson1352@example.com,Seattle,WA,USA,West,Organic Search,2024-08-18
1353,Barbara,Patel,barbara.patel1353@example.com,London,,UK,International,Referral,2023-08-26
1354,Thomas,Sharma,thomas.sharma1354@example.com,Tampa,FL,USA,South,Paid Social,2023-01-04
1355,Logan,Gonzalez,logan.gonzalez1355@example.com,Tampa,FL,USA,South,Referral,2024-10-16
1356,Thomas,Zhang,thomas.zhang1356@example.com,Manchester,,UK,International,Direct,2023-08-07
1357,Logan,Mehta,logan.mehta1357@example.com,Atlanta,GA,USA,South,Organic Search,2024-08-30
1358,Isabella,Torres,isabella.torres1358@example.com,Kansas City,MO,USA,Midwest,Organic Search,2024-08-03
1359,John,Park,john.park1359@example.com,Atlanta,GA,USA,South,Organic Search,2023-09-10
1360,Sophia,Kelly,sophia.kelly1360@example.com,Indianapolis,IN,USA,Midwest,Paid Social,2025-02-10
1361,Jin,Martinez,jin.martinez1361@example.com,Indianapolis,IN,USA,Midwest,Email Marketing,2024-04-05
1362,Michael,Baker,michael.baker1362@example.com,Columbus,OH,USA,Midwest,Email Marketing,2025-03-13
1363,Christopher,Johnson,christopher.johnson1363@example.com,Toronto,ON,Canada,International,Paid Social,2025-05-15
1364,Hiroshi,Adams,hiroshi.adams1364@example.com,Orlando,FL,USA,South,Paid Social,2025-12-17
1365,Neha,Diaz,neha.diaz1365@example.com,Charlotte,NC,USA,South,Direct,2026-01-27
1366,Thomas,Sharma,thomas.sharma1366@example.com,London,,UK,International,Email Marketing,2023-04-21
1367,Sunita,Mehta,sunita.mehta1367@example.com,San Jose,CA,USA,West,Paid Social,2025-06-23
1368,Rajesh,Martinez,rajesh.martinez1368@example.com,Indianapolis,IN,USA,Midwest,Organic Search,2024-02-05
1369,Mary,Kumar,mary.kumar1369@example.com,Vancouver,BC,Canada,International,Organic Search,2023-10-30
1370,Elena,Torres,elena.torres1370@example.com,San Jose,CA,USA,West,Referral,2023-07-16
1371,Aiden,Lopez,aiden.lopez1371@example.com,Houston,TX,USA,South,Organic Search,2025-11-21
1372,Chen,Martinez,chen.martinez1372@example.com,Melbourne,VIC,Australia,International,Direct,2024-05-16
1373,Priya,Reddy,priya.reddy1373@example.com,Baltimore,MD,USA,Northeast,Organic Search,2026-05-05
1374,Ana,Baker,ana.baker1374@example.com,Philadelphia,PA,USA,Northeast,Direct,2026-08-24
1375,Olivia,Kumar,olivia.kumar1375@example.com,New York,NY,USA,Northeast,Organic Search,2023-06-19
1376,Mia,Anderson,mia.anderson1376@example.com,Los Angeles,CA,USA,West,Direct,2026-03-18
1377,Richard,Kim,richard.kim1377@example.com,Columbus,OH,USA,Midwest,Paid Social,2026-08-13
1378,Sunita,Tanaka,sunita.tanaka1378@example.com,Dallas,TX,USA,South,Organic Search,2023-05-11
1379,Logan,Lopez,logan.lopez1379@example.com,Orlando,FL,USA,South,Email Marketing,2023-02-10
1380,Logan,Zhang,logan.zhang1380@example.com,Baltimore,MD,USA,Northeast,Organic Search,2026-04-12
1381,Jessica,Adams,jessica.adams1381@example.com,Indianapolis,IN,USA,Midwest,Referral,2023-08-29
1382,Lisa,Smith,lisa.smith1382@example.com,Toronto,ON,Canada,International,Paid Social,2024-10-05
1383,Thomas,Tanaka,thomas.tanaka1383@example.com,Indianapolis,IN,USA,Midwest,Direct,2023-06-29
1384,John,Garcia,john.garcia1384@example.com,San Diego,CA,USA,West,Paid Social,2025-01-14
1385,Nancy,Iyer,nancy.iyer1385@example.com,New York,NY,USA,Northeast,Organic Search,2023-04-05
1386,Mason,Jackson,mason.jackson1386@example.com,Salt Lake City,UT,USA,West,Paid Social,2026-03-27
1387,Wei,Zhang,wei.zhang1387@example.com,Minneapolis,MN,USA,Midwest,Direct,2025-11-11
1388,Richard,Scott,richard.scott1388@example.com,Chicago,IL,USA,Midwest,Organic Search,2024-01-21
1389,Margaret,Rodriguez,margaret.rodriguez1389@example.com,Manchester,,UK,International,Paid Social,2026-04-26
1390,Thomas,Flores,thomas.flores1390@example.com,Sydney,NSW,Australia,International,Paid Social,2026-01-31
1391,Ana,Wright,ana.wright1391@example.com,San Jose,CA,USA,West,Paid Social,2023-06-20
1392,Elena,Diaz,elena.diaz1392@example.com,Austin,TX,USA,South,Paid Social,2023-05-25
1393,Kavita,Kelly,kavita.kelly1393@example.com,Charlotte,NC,USA,South,Direct,2026-02-28
1394,Mia,Park,mia.park1394@example.com,San Jose,CA,USA,West,Paid Social,2023-11-11
1395,Chen,Singh,chen.singh1395@example.com,Los Angeles,CA,USA,West,Referral,2024-05-21
1396,Jessica,Liu,jessica.liu1396@example.com,San Diego,CA,USA,West,Direct,2025-04-13
1397,Barbara,Kumar,barbara.kumar1397@example.com,Miami,FL,USA,South,Direct,2023-10-27
1398,Mark,Moore,mark.moore1398@example.com,New York,NY,USA,Northeast,Organic Search,2024-03-31
1399,Susan,Davis,susan.davis1399@example.com,Columbus,OH,USA,Midwest,Paid Social,2024-09-19
1400,Lucas,Miller,lucas.miller1400@example.com,Raleigh,NC,USA,South,Paid Social,2026-03-17
1401,Kavita,Park,kavita.park1401@example.com,San Antonio,TX,USA,South,Email Marketing,2023-12-16
1402,Luis,Lopez,luis.lopez1402@example.com,Minneapolis,MN,USA,Midwest,Email Marketing,2025-12-24
1403,Ahmed,Chen,ahmed.chen1403@example.com,London,,UK,International,Organic Search,2023-01-20
1404,Karen,Scott,karen.scott1404@example.com,Dallas,TX,USA,South,Organic Search,2026-03-08
1405,Michael,Flores,michael.flores1405@example.com,Melbourne,VIC,Australia,International,Referral,2024-05-25
1406,Omar,Hill,omar.hill1406@example.com,Kansas City,MO,USA,Midwest,Organic Search,2024-12-25
1407,Ethan,Jackson,ethan.jackson1407@example.com,Nashville,TN,USA,South,Referral,2025-12-02
1408,Sandra,Martin,sandra.martin1408@example.com,Melbourne,VIC,Australia,International,Email Marketing,2024-09-17
1409,Wei,Garcia,wei.garcia1409@example.com,Melbourne,VIC,Australia,International,Organic Search,2024-05-06
1410,Nancy,Tanaka,nancy.tanaka1410@example.com,Houston,TX,USA,South,Organic Search,2024-08-08
1411,Isabella,Smith,isabella.smith1411@example.com,Pittsburgh,PA,USA,Northeast,Direct,2023-10-07
1412,Mia,Torres,mia.torres1412@example.com,Salt Lake City,UT,USA,West,Direct,2025-04-10
1413,Matthew,Green,matthew.green1413@example.com,New York,NY,USA,Northeast,Direct,2025-12-30
1414,Arjun,Green,arjun.green1414@example.com,Raleigh,NC,USA,South,Direct,2023-03-28
1415,Nancy,Torres,nancy.torres1415@example.com,Raleigh,NC,USA,South,Email Marketing,2023-12-25
1416,Sarah,Li,sarah.li1416@example.com,Minneapolis,MN,USA,Midwest,Referral,2025-05-15
1417,Nancy,Kumar,nancy.kumar1417@example.com,San Diego,CA,USA,West,Organic Search,2024-05-26
1418,Jessica,Jackson,jessica.jackson1418@example.com,Portland,OR,USA,West,Paid Social,2024-06-26
1419,Fatima,Wilson,fatima.wilson1419@example.com,Portland,OR,USA,West,Referral,2026-08-09
1420,John,Mehta,john.mehta1420@example.com,Sydney,NSW,Australia,International,Email Marketing,2023-04-28
1421,Emma,Patel,emma.patel1421@example.com,Portland,OR,USA,West,Paid Social,2023-01-11
1422,Lisa,Reddy,lisa.reddy1422@example.com,Minneapolis,MN,USA,Midwest,Organic Search,2025-06-01
1423,William,Zhang,william.zhang1423@example.com,Milwaukee,WI,USA,Midwest,Email Marketing,2025-04-21
1424,Lucas,Smith,lucas.smith1424@example.com,Austin,TX,USA,South,Direct,2024-05-27
1425,Fatima,Kumar,fatima.kumar1425@example.com,Portland,OR,USA,West,Paid Social,2024-01-09
1426,Kavita,Miller,kavita.miller1426@example.com,Sacramento,CA,USA,West,Direct,2025-06-18
1427,Carlos,Green,carlos.green1427@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2024-02-11
1428,Neha,Williams,neha.williams1428@example.com,Dallas,TX,USA,South,Paid Social,2024-11-09
1429,Christopher,Scott,christopher.scott1429@example.com,Charlotte,NC,USA,South,Referral,2024-06-28
1430,Lucas,Yamamoto,lucas.yamamoto1430@example.com,Baltimore,MD,USA,Northeast,Email Marketing,2023-09-18
1431,Ahmed,Li,ahmed.li1431@example.com,Tampa,FL,USA,South,Organic Search,2023-08-09
1432,Thomas,Martinez,thomas.martinez1432@example.com,Minneapolis,MN,USA,Midwest,Paid Social,2024-04-29
1433,Yuki,Iyer,yuki.iyer1433@example.com,Manchester,,UK,International,Direct,2025-06-08
1434,Neha,Wang,neha.wang1434@example.com,Philadelphia,PA,USA,Northeast,Direct,2024-05-22
1435,Mia,Lopez,mia.lopez1435@example.com,Denver,CO,USA,West,Organic Search,2023-08-24
1436,Arjun,Scott,arjun.scott1436@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2023-07-31
1437,Ethan,Nguyen,ethan.nguyen1437@example.com,Columbus,OH,USA,Midwest,Organic Search,2026-04-25
1438,Karen,Anderson,karen.anderson1438@example.com,San Diego,CA,USA,West,Organic Search,2023-03-20
